event_id,employee_id,event_type,event_date,new_job_title,new_department,new_salary,created_at
2269,E1889,termination,2023-05-15,,,,2026-09-07 15:41:39.186659
2270,E1889,promotion,2023-01-19,Product Manager,Product,81793.0,2026-09-07 15:41:39.186659
2271,E1890,salary_change,2024-09-18,,,128425.0,2026-09-07 15:41:39.186659
2272,E1891,salary_change,2025-04-24,,,59608.0,2026-09-07 15:41:39.186659
2273,E1891,promotion,2026-05-02,Product Manager,Product,59999.0,2026-09-07 15:41:39.186659
2274,E1893,transfer,2021-11-24,HR Specialist,HR,119970.0,2026-09-07 15:41:39.186659
2275,E1893,termination,2018-02-07,,,,2026-09-07 15:41:39.186659
2276,E1894,salary_change,2022-08-21,,,68276.0,2026-09-07 15:41:39.186659
2277,E1894,termination,2024-02-24,,,,2026-09-07 15:41:39.186659
2278,E1894,salary_change,2026-05-11,,,62355.0,2026-09-07 15:41:39.186659
2279,E1894,termination,2026-08-23,,,,2026-09-07 15:41:39.186659
2280,E1895,salary_change,2025-06-22,,,52955.0,2026-09-07 15:41:39.186659
2281,E1895,promotion,2026-06-15,Product Manager,Product,68214.0,2026-09-07 15:41:39.186659
2282,E1897,salary_change,2026-08-21,,,62609.0,2026-09-07 15:41:39.186659
2283,E1898,promotion,2023-01-25,HR Specialist,HR,139766.0,2026-09-07 15:41:39.186659
2284,E1899,termination,2026-08-22,,,,2026-09-07 15:41:39.186659
2285,E1899,transfer,2024-10-25,HR Specialist,HR,80874.0,2026-09-07 15:41:39.186659
2286,E1899,transfer,2024-12-22,Finance Analyst,Finance,71083.0,2026-09-07 15:41:39.186659
2287,E1901,termination,2019-08-17,,,,2026-09-07 15:41:39.186659
2288,E1901,promotion,2019-01-22,HR Specialist,HR,116805.0,2026-09-07 15:41:39.186659
2289,E1902,transfer,2021-01-29,Software Engineer,Engineering,67374.0,2026-09-07 15:41:39.186659
2290,E1903,termination,2023-04-24,,,,2026-09-07 15:41:39.186659
2291,E1903,transfer,2022-11-27,Support Specialist,Support,109004.0,2026-09-07 15:41:39.186659
2292,E1904,transfer,2026-08-20,Sales Manager,Sales,119524.0,2026-09-07 15:41:39.186659
2293,E1904,transfer,2026-08-25,Finance Analyst,Finance,102086.0,2026-09-07 15:41:39.186659
2294,E1904,transfer,2026-08-18,Software Engineer,Engineering,120669.0,2026-09-07 15:41:39.186659
2295,E1904,promotion,2026-08-21,Software Engineer,Engineering,119057.0,2026-09-07 15:41:39.186659
2296,E1905,salary_change,2021-08-09,,,80957.0,2026-09-07 15:41:39.186659
2297,E1905,termination,2023-11-05,,,,2026-09-07 15:41:39.186659
2298,E1907,transfer,2022-09-12,Product Manager,Product,90729.0,2026-09-07 15:41:39.186659
2299,E1908,promotion,2025-09-25,Software Engineer,Engineering,159590.0,2026-09-07 15:41:39.186659
2300,E1908,transfer,2026-02-21,Sales Manager,Sales,155634.0,2026-09-07 15:41:39.186659
2301,E1908,termination,2026-04-14,,,,2026-09-07 15:41:39.186659
2302,E1909,termination,2022-11-06,,,,2026-09-07 15:41:39.186659
2303,E1909,transfer,2022-12-07,Data Engineer,Data,102175.0,2026-09-07 15:41:39.186659
2304,E1909,termination,2023-10-03,,,,2026-09-07 15:41:39.186659
2305,E1910,termination,2025-07-21,,,,2026-09-07 15:41:39.186659
2306,E1911,transfer,2023-08-27,Finance Analyst,Finance,98021.0,2026-09-07 15:41:39.186659
2307,E1911,promotion,2025-10-16,HR Specialist,HR,103957.0,2026-09-07 15:41:39.186659
2308,E1911,termination,2025-07-08,,,,2026-09-07 15:41:39.186659
2309,E1911,salary_change,2021-11-16,,,103043.0,2026-09-07 15:41:39.186659
2310,E1912,termination,2022-11-05,,,,2026-09-07 15:41:39.186659
2311,E1912,salary_change,2023-10-15,,,122611.0,2026-09-07 15:41:39.186659
2312,E1912,salary_change,2024-08-06,,,126018.0,2026-09-07 15:41:39.186659
2313,E1913,termination,2026-08-30,,,,2026-09-07 15:41:39.186659
2314,E1913,salary_change,2026-08-15,,,127998.0,2026-09-07 15:41:39.186659
2315,E1913,promotion,2026-08-08,Finance Analyst,Finance,150378.0,2026-09-07 15:41:39.186659
2316,E1913,promotion,2026-09-04,Finance Analyst,Finance,153509.0,2026-09-07 15:41:39.186659
2317,E1913,salary_change,2026-08-25,,,126895.0,2026-09-07 15:41:39.186659
2318,E1914,transfer,2020-01-01,Support Specialist,Support,71387.0,2026-09-07 15:41:39.186659
2319,E1914,termination,2023-10-26,,,,2026-09-07 15:41:39.186659
2320,E1915,termination,2021-04-13,,,,2026-09-07 15:41:39.186659
2321,E1915,termination,2019-10-22,,,,2026-09-07 15:41:39.186659
2322,E1915,transfer,2024-06-02,Sales Manager,Sales,129414.0,2026-09-07 15:41:39.186659
2323,E1915,termination,2019-12-27,,,,2026-09-07 15:41:39.186659
2324,E1915,promotion,2026-06-19,Support Specialist,Support,130226.0,2026-09-07 15:41:39.186659
2325,E1917,promotion,2016-08-31,Software Engineer,Engineering,90710.0,2026-09-07 15:41:39.186659
2326,E1917,salary_change,2017-09-07,,,89019.0,2026-09-07 15:41:39.186659
2327,E1919,salary_change,2023-07-19,,,67331.0,2026-09-07 15:41:39.186659
2328,E1919,promotion,2024-04-26,Support Specialist,Support,81477.0,2026-09-07 15:41:39.186659
2329,E1919,promotion,2022-10-05,Software Engineer,Engineering,69641.0,2026-09-07 15:41:39.186659
2330,E1919,salary_change,2022-04-30,,,77864.0,2026-09-07 15:41:39.186659
2331,E1919,termination,2022-02-27,,,,2026-09-07 15:41:39.186659
2332,E1920,transfer,2023-07-30,Product Manager,Product,86641.0,2026-09-07 15:41:39.186659
2333,E1920,transfer,2021-01-30,Finance Analyst,Finance,81608.0,2026-09-07 15:41:39.186659
2334,E1920,transfer,2024-11-30,Software Engineer,Engineering,82018.0,2026-09-07 15:41:39.186659
2335,E1920,termination,2022-12-17,,,,2026-09-07 15:41:39.186659
2336,E1920,salary_change,2020-11-14,,,73174.0,2026-09-07 15:41:39.186659
2337,E1921,transfer,2026-08-26,Finance Analyst,Finance,102553.0,2026-09-07 15:41:39.186659
2338,E1922,promotion,2018-07-27,Software Engineer,Engineering,127526.0,2026-09-07 15:41:39.186659
2339,E1922,termination,2025-12-25,,,,2026-09-07 15:41:39.186659
2340,E1922,promotion,2018-09-18,Product Manager,Product,141541.0,2026-09-07 15:41:39.186659
2341,E1923,termination,2023-12-21,,,,2026-09-07 15:41:39.186659
2342,E1923,transfer,2025-08-18,Data Engineer,Data,61636.0,2026-09-07 15:41:39.186659
2343,E1923,transfer,2023-07-08,Finance Analyst,Finance,60026.0,2026-09-07 15:41:39.186659
2344,E1923,salary_change,2025-11-20,,,54726.0,2026-09-07 15:41:39.186659
2345,E1924,promotion,2026-08-25,Product Manager,Product,96202.0,2026-09-07 15:41:39.186659
2346,E1924,transfer,2026-08-13,Data Engineer,Data,85318.0,2026-09-07 15:41:39.186659
2347,E1924,salary_change,2026-08-20,,,81662.0,2026-09-07 15:41:39.186659
2348,E1925,promotion,2024-07-07,HR Specialist,HR,148814.0,2026-09-07 15:41:39.186659
2349,E1925,transfer,2026-02-27,Support Specialist,Support,133799.0,2026-09-07 15:41:39.186659
2350,E1925,termination,2026-01-23,,,,2026-09-07 15:41:39.186659
2351,E1926,promotion,2020-12-27,Support Specialist,Support,81547.0,2026-09-07 15:41:39.186659
2352,E1928,transfer,2025-01-22,Sales Manager,Sales,82563.0,2026-09-07 15:41:39.186659
2353,E1928,salary_change,2026-06-02,,,62560.0,2026-09-07 15:41:39.186659
2354,E1929,termination,2020-01-13,,,,2026-09-07 15:41:39.186659
2355,E1929,termination,2020-01-13,,,,2026-09-07 15:41:39.186659
2356,E1929,termination,2020-01-13,,,,2026-09-07 15:41:39.186659
2357,E1929,termination,2020-01-13,,,,2026-09-07 15:41:39.186659
2358,E1929,promotion,2019-09-11,Support Specialist,Support,97736.0,2026-09-07 15:41:39.186659
2359,E1930,termination,2026-05-31,,,,2026-09-07 15:41:39.186659
2360,E1930,transfer,2026-08-11,Software Engineer,Engineering,51384.0,2026-09-07 15:41:39.186659
2361,E1930,transfer,2025-01-13,Product Manager,Product,59057.0,2026-09-07 15:41:39.186659
2362,E1930,termination,2026-04-25,,,,2026-09-07 15:41:39.186659
2363,E1930,promotion,2025-07-13,Finance Analyst,Finance,56109.0,2026-09-07 15:41:39.186659
2364,E1932,promotion,2023-02-09,Data Engineer,Data,107623.0,2026-09-07 15:41:39.186659
2365,E1932,promotion,2024-02-16,Data Engineer,Data,94513.0,2026-09-07 15:41:39.186659
2366,E1932,termination,2024-12-29,,,,2026-09-07 15:41:39.186659
2367,E1932,termination,2024-12-29,,,,2026-09-07 15:41:39.186659
2368,E1933,termination,2026-01-14,,,,2026-09-07 15:41:39.186659
2369,E1933,termination,2026-01-14,,,,2026-09-07 15:41:39.186659
2370,E1933,termination,2026-01-14,,,,2026-09-07 15:41:39.186659
2371,E1934,transfer,2021-06-04,Data Engineer,Data,65088.0,2026-09-07 15:41:39.186659
2372,E1934,termination,2024-04-04,,,,2026-09-07 15:41:39.186659
2373,E1934,transfer,2021-08-04,Software Engineer,Engineering,73308.0,2026-09-07 15:41:39.186659
2374,E1934,promotion,2021-08-05,HR Specialist,HR,77704.0,2026-09-07 15:41:39.186659
2375,E1934,termination,2024-04-04,,,,2026-09-07 15:41:39.186659
2376,E1937,salary_change,2025-08-26,,,80794.0,2026-09-07 15:41:39.186659
2377,E1937,salary_change,2025-10-25,,,77456.0,2026-09-07 15:41:39.186659
2378,E1937,termination,2025-09-08,,,,2026-09-07 15:41:39.186659
2379,E1937,promotion,2026-01-22,Support Specialist,Support,93668.0,2026-09-07 15:41:39.186659
2380,E1939,termination,2026-06-16,,,,2026-09-07 15:41:39.186659
2381,E1939,transfer,2024-11-09,Software Engineer,Engineering,114658.0,2026-09-07 15:41:39.186659
2382,E1939,transfer,2025-11-20,HR Specialist,HR,114574.0,2026-09-07 15:41:39.186659
2383,E1939,promotion,2024-04-08,Software Engineer,Engineering,110471.0,2026-09-07 15:41:39.186659
2384,E1940,promotion,2025-01-31,Product Manager,Product,75450.0,2026-09-07 15:41:39.186659
2385,E1940,termination,2026-08-17,,,,2026-09-07 15:41:39.186659
2386,E1940,salary_change,2024-06-11,,,62118.0,2026-09-07 15:41:39.186659
2387,E1940,transfer,2023-07-07,Software Engineer,Engineering,81045.0,2026-09-07 15:41:39.186659
2388,E1942,promotion,2020-09-24,Software Engineer,Engineering,99331.0,2026-09-07 15:41:39.186659
2389,E1942,promotion,2022-06-16,Support Specialist,Support,110230.0,2026-09-07 15:41:39.186659
2390,E1942,transfer,2020-01-26,HR Specialist,HR,98746.0,2026-09-07 15:41:39.186659
2391,E1943,termination,2022-10-16,,,,2026-09-07 15:41:39.186659
2392,E1943,termination,2023-12-24,,,,2026-09-07 15:41:39.186659
2393,E1943,salary_change,2024-08-20,,,71303.0,2026-09-07 15:41:39.186659
2394,E1944,transfer,2022-08-05,Finance Analyst,Finance,67823.0,2026-09-07 15:41:39.186659
2395,E1944,transfer,2021-05-15,Sales Manager,Sales,80981.0,2026-09-07 15:41:39.186659
2396,E1944,salary_change,2023-06-03,,,73647.0,2026-09-07 15:41:39.186659
2397,E1944,transfer,2022-04-07,HR Specialist,HR,80689.0,2026-09-07 15:41:39.186659
2398,E1944,termination,2024-06-29,,,,2026-09-07 15:41:39.186659
2399,E1945,transfer,2026-07-04,Finance Analyst,Finance,58155.0,2026-09-07 15:41:39.186659
2400,E1945,transfer,2026-04-05,Support Specialist,Support,59490.0,2026-09-07 15:41:39.186659
2401,E1945,promotion,2024-01-09,Software Engineer,Engineering,63092.0,2026-09-07 15:41:39.186659
2402,E1946,promotion,2026-09-02,Software Engineer,Engineering,61076.0,2026-09-07 15:41:39.186659
2403,E1946,termination,2026-06-02,,,,2026-09-07 15:41:39.186659
2404,E1946,termination,2026-07-17,,,,2026-09-07 15:41:39.186659
2405,E1946,termination,2026-04-08,,,,2026-09-07 15:41:39.186659
2406,E1946,salary_change,2026-06-23,,,61924.0,2026-09-07 15:41:39.186659
2407,E1947,transfer,2026-06-19,Support Specialist,Support,151387.0,2026-09-07 15:41:39.186659
2408,E1947,salary_change,2026-04-18,,,121305.0,2026-09-07 15:41:39.186659
2409,E1947,promotion,2025-05-12,HR Specialist,HR,142713.0,2026-09-07 15:41:39.186659
2410,E1948,transfer,2020-02-19,Support Specialist,Support,88547.0,2026-09-07 15:41:39.186659
2411,E1951,promotion,2020-09-17,HR Specialist,HR,58807.0,2026-09-07 15:41:39.186659
2412,E1951,promotion,2019-04-16,Data Engineer,Data,59264.0,2026-09-07 15:41:39.186659
2413,E1951,salary_change,2020-12-11,,,56145.0,2026-09-07 15:41:39.186659
2414,E1951,salary_change,2025-05-12,,,48798.0,2026-09-07 15:41:39.186659
2415,E1952,termination,2021-01-02,,,,2026-09-07 15:41:39.186659
2416,E1952,transfer,2022-06-08,Product Manager,Product,124951.0,2026-09-07 15:41:39.186659
2417,E1952,termination,2022-07-29,,,,2026-09-07 15:41:39.186659
2418,E1952,termination,2022-05-11,,,,2026-09-07 15:41:39.186659
2419,E1953,salary_change,2021-09-02,,,134880.0,2026-09-07 15:41:39.186659
2420,E1954,termination,2025-08-11,,,,2026-09-07 15:41:39.186659
2421,E1954,promotion,2023-01-14,Sales Manager,Sales,161054.0,2026-09-07 15:41:39.186659
2422,E1954,transfer,2024-10-10,Finance Analyst,Finance,157896.0,2026-09-07 15:41:39.186659
2423,E1954,termination,2025-06-11,,,,2026-09-07 15:41:39.186659
2424,E1955,salary_change,2022-01-21,,,89153.0,2026-09-07 15:41:39.186659
2425,E1955,promotion,2020-06-23,Sales Manager,Sales,98256.0,2026-09-07 15:41:39.186659
2426,E1955,termination,2025-08-11,,,,2026-09-07 15:41:39.186659
2427,E1955,transfer,2026-02-10,Sales Manager,Sales,96311.0,2026-09-07 15:41:39.186659
2428,E1955,transfer,2023-09-02,Support Specialist,Support,106497.0,2026-09-07 15:41:39.186659
2429,E1957,transfer,2023-04-04,Support Specialist,Support,116364.0,2026-09-07 15:41:39.186659
2430,E1957,promotion,2022-10-31,Software Engineer,Engineering,114940.0,2026-09-07 15:41:39.186659
2431,E1957,termination,2025-11-29,,,,2026-09-07 15:41:39.186659
2432,E1958,termination,2024-11-01,,,,2026-09-07 15:41:39.186659
2433,E1958,transfer,2024-06-27,Product Manager,Product,88585.0,2026-09-07 15:41:39.186659
2434,E1959,termination,2023-01-08,,,,2026-09-07 15:41:39.186659
2435,E1960,salary_change,2024-11-17,,,62746.0,2026-09-07 15:41:39.186659
2436,E1960,transfer,2022-09-04,Support Specialist,Support,59217.0,2026-09-07 15:41:39.186659
2437,E1960,salary_change,2021-05-15,,,65477.0,2026-09-07 15:41:39.186659
2438,E1960,promotion,2026-04-22,Product Manager,Product,67618.0,2026-09-07 15:41:39.186659
2439,E1960,salary_change,2021-08-06,,,55826.0,2026-09-07 15:41:39.186659
2440,E1961,termination,2026-08-16,,,,2026-09-07 15:41:39.186659
2441,E1962,transfer,2022-07-22,Support Specialist,Support,76143.0,2026-09-07 15:41:39.186659
2442,E1962,transfer,2022-10-16,Sales Manager,Sales,65021.0,2026-09-07 15:41:39.186659
2443,E1962,promotion,2022-11-03,Finance Analyst,Finance,72316.0,2026-09-07 15:41:39.186659
2444,E1962,termination,2023-10-22,,,,2026-09-07 15:41:39.186659
2445,E1963,promotion,2024-05-03,Support Specialist,Support,113801.0,2026-09-07 15:41:39.186659
2446,E1963,termination,2026-09-06,,,,2026-09-07 15:41:39.186659
2447,E1963,salary_change,2026-08-06,,,106576.0,2026-09-07 15:41:39.186659
2448,E1963,termination,2024-08-10,,,,2026-09-07 15:41:39.186659
2449,E1963,transfer,2024-02-25,Software Engineer,Engineering,124055.0,2026-09-07 15:41:39.186659
2450,E1964,transfer,2023-06-22,Product Manager,Product,62393.0,2026-09-07 15:41:39.186659
2451,E1965,termination,2023-08-13,,,,2026-09-07 15:41:39.186659
2452,E1966,promotion,2017-10-07,Finance Analyst,Finance,80131.0,2026-09-07 15:41:39.186659
2453,E1967,promotion,2017-06-04,Product Manager,Product,105867.0,2026-09-07 15:41:39.186659
2454,E1967,promotion,2017-01-23,Data Engineer,Data,102664.0,2026-09-07 15:41:39.186659
2455,E1967,termination,2019-01-30,,,,2026-09-07 15:41:39.186659
2456,E1967,salary_change,2018-09-19,,,115727.0,2026-09-07 15:41:39.186659
2457,E1968,promotion,2025-02-08,Finance Analyst,Finance,52115.0,2026-09-07 15:41:39.186659
2458,E1968,transfer,2026-06-25,HR Specialist,HR,54009.0,2026-09-07 15:41:39.186659
2459,E1968,transfer,2024-03-07,Data Engineer,Data,52943.0,2026-09-07 15:41:39.186659
2460,E1968,salary_change,2024-10-06,,,51935.0,2026-09-07 15:41:39.186659
2461,E1968,promotion,2023-07-23,Support Specialist,Support,50189.0,2026-09-07 15:41:39.186659
2462,E1970,termination,2022-12-24,,,,2026-09-07 15:41:39.186659
2463,E1970,promotion,2025-02-23,Data Engineer,Data,79157.0,2026-09-07 15:41:39.186659
2464,E1970,promotion,2024-09-11,Finance Analyst,Finance,85150.0,2026-09-07 15:41:39.186659
2465,E1970,termination,2022-03-01,,,,2026-09-07 15:41:39.186659
2466,E1971,salary_change,2024-10-15,,,77316.0,2026-09-07 15:41:39.186659
2467,E1971,transfer,2026-05-04,Finance Analyst,Finance,78447.0,2026-09-07 15:41:39.186659
2468,E1972,transfer,2026-04-30,Software Engineer,Engineering,101340.0,2026-09-07 15:41:39.186659
2469,E1972,promotion,2026-06-08,Finance Analyst,Finance,94557.0,2026-09-07 15:41:39.186659
2470,E1972,promotion,2026-05-29,Data Engineer,Data,108568.0,2026-09-07 15:41:39.186659
2471,E1972,termination,2026-08-07,,,,2026-09-07 15:41:39.186659
2472,E1972,termination,2026-08-08,,,,2026-09-07 15:41:39.186659
2473,E1973,salary_change,2026-01-13,,,115838.0,2026-09-07 15:41:39.186659
2474,E1973,promotion,2026-05-27,Data Engineer,Data,129048.0,2026-09-07 15:41:39.186659
2475,E1973,transfer,2026-01-22,Support Specialist,Support,148347.0,2026-09-07 15:41:39.186659
2476,E1975,termination,2026-05-28,,,,2026-09-07 15:41:39.186659
2477,E1976,promotion,2020-09-29,Product Manager,Product,86840.0,2026-09-07 15:41:39.186659
2478,E1976,termination,2020-03-05,,,,2026-09-07 15:41:39.186659
2479,E1976,termination,2024-02-26,,,,2026-09-07 15:41:39.186659
2480,E1976,termination,2022-07-24,,,,2026-09-07 15:41:39.186659
2481,E1977,salary_change,2024-10-27,,,46974.0,2026-09-07 15:41:39.186659
2482,E1978,transfer,2024-03-29,Support Specialist,Support,68408.0,2026-09-07 15:41:39.186659
2483,E1978,promotion,2022-12-14,Product Manager,Product,63239.0,2026-09-07 15:41:39.186659
2484,E1978,transfer,2023-10-30,Data Engineer,Data,62875.0,2026-09-07 15:41:39.186659
2485,E1978,salary_change,2025-08-22,,,59139.0,2026-09-07 15:41:39.186659
2486,E1979,transfer,2021-06-26,Finance Analyst,Finance,88935.0,2026-09-07 15:41:39.186659
2487,E1980,salary_change,2022-12-14,,,151473.0,2026-09-07 15:41:39.186659
2488,E1980,promotion,2024-10-17,Software Engineer,Engineering,151248.0,2026-09-07 15:41:39.186659
2489,E1980,promotion,2023-03-10,Data Engineer,Data,145841.0,2026-09-07 15:41:39.186659
2490,E1980,salary_change,2025-02-12,,,136694.0,2026-09-07 15:41:39.186659
2491,E1980,termination,2026-08-05,,,,2026-09-07 15:41:39.186659
2492,E1981,termination,2022-06-10,,,,2026-09-07 15:41:39.186659
2493,E1981,salary_change,2026-06-27,,,139104.0,2026-09-07 15:41:39.186659
2494,E1981,salary_change,2026-01-26,,,153586.0,2026-09-07 15:41:39.186659
2495,E1982,promotion,2024-10-20,Software Engineer,Engineering,124436.0,2026-09-07 15:41:39.186659
2496,E1982,promotion,2022-12-25,Data Engineer,Data,138030.0,2026-09-07 15:41:39.186659
2497,E1983,promotion,2021-10-20,Data Engineer,Data,68076.0,2026-09-07 15:41:39.186659
2498,E1983,salary_change,2021-01-16,,,68312.0,2026-09-07 15:41:39.186659
2499,E1983,salary_change,2019-05-29,,,60838.0,2026-09-07 15:41:39.186659
2500,E1983,termination,2023-08-02,,,,2026-09-07 15:41:39.186659
2501,E1984,termination,2026-01-28,,,,2026-09-07 15:41:39.186659
2502,E1984,salary_change,2025-06-09,,,65654.0,2026-09-07 15:41:39.186659
2503,E1984,promotion,2025-03-06,Product Manager,Product,67474.0,2026-09-07 15:41:39.186659
2504,E1985,transfer,2026-08-19,Software Engineer,Engineering,49722.0,2026-09-07 15:41:39.186659
2505,E1985,transfer,2026-07-06,Finance Analyst,Finance,48478.0,2026-09-07 15:41:39.186659
2506,E1986,salary_change,2020-05-19,,,46459.0,2026-09-07 15:41:39.186659
2507,E1986,transfer,2020-12-10,HR Specialist,HR,51337.0,2026-09-07 15:41:39.186659
2508,E1986,salary_change,2021-02-08,,,46178.0,2026-09-07 15:41:39.186659
2509,E1987,transfer,2020-09-19,Support Specialist,Support,79648.0,2026-09-07 15:41:39.186659
2510,E1988,termination,2023-04-28,,,,2026-09-07 15:41:39.186659
2511,E1988,salary_change,2026-09-06,,,80518.0,2026-09-07 15:41:39.186659
2512,E1988,salary_change,2026-06-25,,,76801.0,2026-09-07 15:41:39.186659
2513,E1989,transfer,2020-10-23,Data Engineer,Data,98558.0,2026-09-07 15:41:39.186659
2514,E1989,promotion,2020-03-12,Data Engineer,Data,103812.0,2026-09-07 15:41:39.186659
2515,E1989,termination,2021-06-21,,,,2026-09-07 15:41:39.186659
2516,E1990,promotion,2026-05-28,Finance Analyst,Finance,85169.0,2026-09-07 15:41:39.186659
2517,E1990,termination,2026-06-23,,,,2026-09-07 15:41:39.186659
2518,E1990,promotion,2026-08-02,Sales Manager,Sales,91076.0,2026-09-07 15:41:39.186659
2519,E1990,termination,2026-02-04,,,,2026-09-07 15:41:39.186659
2520,E1990,salary_change,2026-06-01,,,85401.0,2026-09-07 15:41:39.186659
2521,E1991,transfer,2026-04-08,Data Engineer,Data,91257.0,2026-09-07 15:41:39.186659
